houseValue,income,houseAge,rooms,bedrooms,population,households,latitude,longitude
183700,2.3277000,52,1557,424,1580,434,37.3500000,-121.8700000
177300,2.5947000,29,5274,1625,6234,1639,37.3400000,-121.8600000
185200,3.0089000,40,2277,508,1718,434,37.3400000,-121.8600000
175000,2.3750000,41,395,164,549,184,37.3300000,-121.8800000
213600,1.4730000,35,3300,1154,3120,1075,37.3300000,-121.8800000
270300,3.0156000,37,3137,685,2048,651,37.3300000,-121.8700000
205900,2.8594000,45,1192,371,1084,345,37.3300000,-121.8800000
192500,2.2583000,42,1279,358,1254,340,37.3300000,-121.8900000
172500,2.8864000,34,1014,246,952,215,37.3200000,-121.8900000
169300,2.6607000,30,1242,338,1438,325,37.3200000,-121.8800000
172500,2.7546000,40,1331,374,1276,389,37.3200000,-121.8800000
184900,2.1149000,43,1105,241,982,206,37.3200000,-121.8900000
184800,3.2317000,41,977,265,865,253,37.3200000,-121.8900000
223600,4.3882000,52,1994,404,1014,389,37.3100000,-121.8900000
281100,5.8186000,52,2125,431,1014,443,37.3100000,-121.9000000
220600,3.7738000,48,1274,313,971,291,37.3200000,-121.9000000
180800,3.0096000,42,1067,256,608,280,37.3200000,-121.9100000
216300,2.5804000,16,2962,898,1555,795,37.3100000,-121.9100000
167500,2.5833000,52,1460,492,1165,455,37.3200000,-121.9300000
250000,2.1902000,37,818,269,576,261,37.3300000,-121.9400000
225800,4.8519000,46,2451,472,1163,448,37.3200000,-121.9400000
184700,3.0000000,51,2711,728,1607,724,37.3200000,-121.9300000
192600,3.5256000,39,836,254,704,272,37.3200000,-121.9200000
165600,2.4207000,31,1902,554,1485,494,37.3200000,-121.9200000
198400,2.3633000,28,2089,641,1666,587,37.3200000,-121.9200000
211300,4.2614000,50,1135,215,500,207,37.3200000,-121.9300000
246400,5.2642000,5,2364,578,1102,502,37.3100000,-121.9400000
280500,4.0474000,30,1680,312,858,310,37.3100000,-121.9400000
293000,4.7275000,26,4348,814,2347,810,37.3000000,-121.9400000
233300,2.7153000,16,1111,226,317,199,37.3000000,-121.9300000
229800,2.8981000,26,2182,704,1638,704,37.3100000,-121.9300000
241100,5.2769000,34,876,150,424,163,37.3100000,-121.9200000
247900,3.1107000,26,3242,780,2100,741,37.3100000,-121.9200000
292500,5.0477000,16,2111,485,1285,499,37.3000000,-121.9300000
252800,2.6573000,29,1377,430,969,399,37.3100000,-121.9300000
213900,4.0524000,13,6035,1551,2946,1481,37.3100000,-121.9200000
234200,4.0653000,14,6277,1742,3025,1630,37.3000000,-121.9300000
310100,4.2762000,36,2088,358,772,347,37.3000000,-121.9200000
345800,3.6053000,35,1335,296,635,296,37.3000000,-121.9200000
332600,3.6429000,28,3104,811,1488,754,37.3100000,-121.9100000
340000,4.7287000,46,3052,587,1373,590,37.3100000,-121.9100000
345900,4.5370000,39,3627,666,1531,635,37.3000000,-121.9000000
327600,4.4375000,43,828,151,446,145,37.3000000,-121.9100000
344700,3.6563000,31,2095,427,829,405,37.3000000,-121.9100000
265000,3.6250000,31,616,131,185,107,37.3000000,-121.9100000
235200,3.3682000,40,1844,340,719,305,37.3100000,-121.8900000
262800,4.5795000,28,3085,552,1277,512,37.3100000,-121.8800000
283300,5.8415000,47,1604,284,639,278,37.3000000,-121.8900000
284800,4.2414000,52,2071,362,825,364,37.3000000,-121.8900000
247400,3.7455000,47,2986,627,1399,613,37.3100000,-121.8900000
296600,5.0360000,52,1456,269,582,277,37.3000000,-121.9000000
312000,5.6437000,52,1575,284,629,284,37.3000000,-121.9000000
247000,4.3250000,42,1867,398,927,389,37.3000000,-121.8800000
274100,4.1406000,44,2026,396,908,383,37.2900000,-121.8800000
282300,5.3955000,47,2355,426,961,428,37.3000000,-121.8900000
331600,5.0662000,46,2639,448,938,424,37.3000000,-121.8900000
286600,2.7042000,38,1568,351,710,339,37.2900000,-121.8900000
424600,7.8575000,26,1797,244,626,244,37.2900000,-121.9000000
283300,6.6331000,36,1389,225,623,223,37.2900000,-121.9000000
344600,5.1765000,34,943,135,378,139,37.2900000,-121.9200000
320500,5.6266000,36,945,149,371,158,37.2900000,-121.9100000
426900,7.6659000,35,2189,307,800,320,37.2900000,-121.9200000
351400,5.3077000,18,3597,664,1321,593,37.2900000,-121.9100000
288200,3.9625000,36,2241,437,989,442,37.2900000,-121.9300000
346700,6.5858000,32,1260,199,560,207,37.2900000,-121.9200000
376200,5.6494000,34,2422,370,1010,395,37.2800000,-121.9300000
214000,4.1674000,10,3163,832,1537,797,37.2800000,-121.9300000
240000,3.6294000,18,4356,1334,1968,1245,37.2800000,-121.9400000
327500,5.0822000,27,2859,464,1144,430,37.2800000,-121.9400000
278100,5.1104000,30,2862,544,1387,542,37.2700000,-121.9300000
211900,3.6620000,23,1932,552,997,482,37.2700000,-121.9400000
236900,3.9265000,39,1030,191,537,175,37.2700000,-121.9400000
238000,4.9236000,43,2104,388,1137,403,37.2600000,-121.9400000
264200,4.6758000,21,3843,716,1850,705,37.2600000,-121.9400000
248700,5.2000000,10,3611,803,1599,716,37.2600000,-121.9500000
264700,5.5121000,34,1482,255,584,246,37.2600000,-121.9500000
332800,5.2894000,16,3942,749,1894,737,37.2500000,-121.9400000
291300,2.8125000,39,1103,175,446,163,37.2600000,-121.9300000
230700,4.5208000,33,1306,259,762,237,37.2600000,-121.9200000
258500,4.9662000,36,3874,656,1826,639,37.2500000,-121.9200000
240500,4.9205000,31,1944,343,975,334,37.2500000,-121.9100000
308800,4.5833000,27,3028,486,1284,498,37.2800000,-121.9200000
253500,4.5625000,33,3280,569,1583,559,37.2700000,-121.9200000
255100,6.0196000,35,1855,345,985,329,37.2700000,-121.9300000
281000,4.1033000,28,3428,753,1753,729,37.2700000,-121.9300000
397000,7.9819000,26,6201,783,2381,819,37.2800000,-121.9200000
282100,5.6358000,29,5536,862,2651,881,37.2700000,-121.9200000
232000,5.0062000,30,4412,862,2168,772,37.2700000,-121.9100000
337300,6.4285000,29,5650,817,2098,813,37.2800000,-121.9100000
320000,5.6427000,26,3756,553,1408,535,37.2800000,-121.9000000
255600,5.0714000,33,3410,583,1739,588,37.2700000,-121.9000000
240400,5.7385000,28,2714,502,1389,490,37.2500000,-121.9000000
250000,4.6845000,20,5483,1079,2892,1057,37.2500000,-121.9000000
263600,5.4609000,28,4538,685,1996,667,37.2700000,-121.9000000
283300,6.8088000,20,4447,661,2062,660,37.2600000,-121.9000000
267200,5.1461000,25,4258,719,2290,743,37.2600000,-121.9100000
261100,5.4675000,32,3776,620,1790,612,37.2600000,-121.9100000
255200,3.5625000,32,3983,876,1989,794,37.2600000,-121.9100000
316500,6.0791000,23,2705,449,1180,442,37.2500000,-121.8900000
231700,5.5000000,26,1864,331,956,325,37.2600000,-121.8900000
218600,3.8893000,25,3025,689,1755,661,37.2600000,-121.8800000
204700,3.8047000,13,1893,487,1018,464,37.2600000,-121.8800000
225900,3.8936000,13,1676,471,710,406,37.2600000,-121.8800000
240300,2.8636000,24,968,240,631,250,37.2500000,-121.8800000
264500,5.2887000,21,2080,352,1040,325,37.2500000,-121.8900000
234800,4.7069000,26,1741,323,1007,339,37.2500000,-121.8900000
268800,4.2614000,36,2959,529,1125,520,37.2900000,-121.8900000
365400,6.0936000,35,2418,375,988,374,37.2800000,-121.8900000
302900,5.3922000,34,4613,749,2050,725,37.2800000,-121.9000000
313100,4.1554000,33,2951,529,1288,521,37.2800000,-121.8800000
281900,4.1645000,32,4308,717,2002,695,37.2800000,-121.8900000
267400,5.8178000,27,2019,335,1020,351,37.2700000,-121.8800000
289000,5.6895000,24,4567,688,2102,695,37.2700000,-121.8800000
263300,5.8479000,25,3319,531,1560,502,37.2600000,-121.8900000
240900,5.2088000,28,1481,256,688,221,37.2700000,-121.8900000
184900,2.6818000,39,1839,471,1528,456,37.3200000,-121.8700000
175800,2.7031000,36,1471,360,1182,326,37.3200000,-121.8700000
177600,2.6386000,38,1787,508,2113,530,37.3200000,-121.8800000
164200,3.2806000,45,2213,564,1920,514,37.3200000,-121.8800000
112500,2.2259000,24,1939,652,1808,625,37.3100000,-121.8600000
215900,2.3293000,28,859,199,455,211,37.3000000,-121.8700000
152400,3.6802000,6,3797,984,2437,904,37.3100000,-121.8700000
112500,2.7411000,14,360,124,134,84,37.3000000,-121.8700000
191100,2.6763000,16,2692,749,1674,681,37.3000000,-121.8800000
173400,4.3621000,13,2519,581,2094,530,37.3200000,-121.8600000
172800,2.6000000,19,2228,559,2845,551,37.3300000,-121.8500000
192600,3.6953000,14,5762,1538,3979,1389,37.3200000,-121.8400000
127900,2.8024000,16,2987,874,4241,841,37.3300000,-121.8500000
188100,4.5208000,19,735,158,597,134,37.3300000,-121.8500000
176300,4.3419000,22,3015,581,2491,530,37.3200000,-121.8400000
212800,5.3363000,16,1866,364,1835,412,37.3200000,-121.8400000
228000,2.3715000,18,1892,568,974,553,37.2900000,-121.8700000
249600,3.9688000,21,3305,749,2459,701,37.2800000,-121.8700000
178400,4.1444000,14,6160,1222,2472,1204,37.2900000,-121.8600000
87500,2.3971000,17,4208,954,1476,904,37.2800000,-121.8500000
185800,3.1964000,16,5684,1386,4203,1318,37.3000000,-121.8300000
178600,2.7768000,19,6275,1546,4312,1466,37.3000000,-121.8500000
191900,4.7750000,24,3403,656,2829,612,37.2900000,-121.8400000
160400,4.3851000,4,2937,648,1780,665,37.2900000,-121.8400000
166100,3.9250000,18,2749,633,1779,561,37.2800000,-121.8400000
232700,5.6058000,19,11181,1895,7817,1853,37.3100000,-121.8300000
235800,4.5000000,17,1299,211,825,217,37.3000000,-121.8300000
253100,6.2907000,15,5957,1037,3838,997,37.2900000,-121.8100000
217000,5.7078000,17,2277,428,1887,422,37.2800000,-121.8100000
176400,5.0709000,33,2873,489,1946,475,37.2800000,-121.8200000
123500,4.5943000,10,1828,453,1356,409,37.2900000,-121.8300000
115200,3.3833000,20,1649,408,1729,362,37.2900000,-121.8300000
178600,3.9009000,33,1115,250,1168,261,37.2800000,-121.8300000
183100,3.1042000,19,2644,833,2317,780,37.2800000,-121.8300000
179500,4.2361000,31,1340,235,1336,270,37.2800000,-121.8200000
191000,4.2589000,20,2308,461,2223,456,37.2900000,-121.8300000
222800,5.0225000,16,2085,394,1705,391,37.2900000,-121.8200000
165300,2.5652000,17,1887,664,1906,597,37.3200000,-121.8300000
177500,3.7102000,22,2044,402,1925,429,37.3100000,-121.8200000
219400,5.5145000,15,1504,294,1267,291,37.3100000,-121.8200000
139700,3.1382000,14,2731,578,1109,551,37.3100000,-121.8100000
212500,4.4792000,15,1898,395,1527,381,37.3100000,-121.8100000
164900,4.1165000,26,2528,511,2677,512,37.3200000,-121.8100000
231400,3.1350000,10,2506,623,2634,622,37.3200000,-121.8200000
175800,4.3782000,23,3279,647,2582,630,37.3300000,-121.8200000
181000,4.8250000,26,1125,210,943,214,37.3200000,-121.8300000
343000,7.2982000,4,5532,778,3651,770,37.3300000,-121.8100000
231400,5.2088000,25,1642,297,1146,279,37.3400000,-121.8000000
263900,5.8068000,20,2686,414,1507,405,37.3400000,-121.8000000
262400,4.9318000,20,2018,328,1196,323,37.3400000,-121.7900000
223300,5.6140000,15,2781,498,1389,475,37.3500000,-121.8000000
338400,7.3750000,21,1959,292,891,300,37.3400000,-121.7800000
500001,8.1871000,18,1947,250,605,184,37.3500000,-121.7500000
355300,7.2707000,8,3088,474,1799,456,37.3300000,-121.7700000
348400,7.5443000,9,3160,468,1675,470,37.3300000,-121.7700000
378200,7.0671000,11,3195,410,1774,418,37.3400000,-121.7800000
277800,6.6813000,13,2978,505,1794,485,37.3300000,-121.7900000
231000,5.6345000,18,3611,614,2381,642,37.3300000,-121.7900000
283700,6.6633000,10,3283,550,2491,522,37.3300000,-121.7900000
359500,6.6800000,10,2829,394,1510,386,37.3300000,-121.7800000
224200,5.6817000,20,2473,476,2228,501,37.3200000,-121.8000000
217400,4.8092000,23,1829,346,1277,324,37.3200000,-121.8000000
227600,4.7027000,14,4412,924,2698,891,37.3200000,-121.8000000
241900,5.5336000,6,2850,561,2160,581,37.3200000,-121.7900000
241300,6.2742000,20,3034,451,1669,430,37.3200000,-121.7900000
286200,5.6306000,5,4153,719,2435,697,37.3300000,-121.7600000
186500,4.9769000,14,1870,348,1214,347,37.3000000,-121.8100000
209900,5.7843000,15,1794,366,1533,371,37.3100000,-121.8100000
164500,4.5045000,15,1807,378,1277,341,37.3100000,-121.8000000
235600,4.8173000,16,906,149,605,148,37.3000000,-121.8000000
235600,5.5248000,15,1929,345,1683,347,37.3000000,-121.8100000
232000,5.0543000,21,2630,446,1789,389,37.3100000,-121.8000000
235700,5.1149000,22,2199,361,1270,386,37.3100000,-121.7900000
271500,6.4664000,25,2093,297,983,338,37.3100000,-121.7800000
241900,5.9399000,10,5469,950,3083,906,37.3000000,-121.7900000
241000,4.9097000,17,660,129,431,123,37.2800000,-121.7600000
362700,6.7159000,12,1961,280,985,269,37.3000000,-121.7400000
292200,6.2340000,7,1973,328,1047,303,37.3100000,-121.7800000
302600,6.6455000,16,1649,228,769,230,37.3100000,-121.7700000
277900,7.1267000,15,2267,348,1150,327,37.2900000,-121.7600000
335500,6.1463000,6,3526,559,1378,491,37.3000000,-121.7600000
133700,2.5052000,23,1801,415,548,393,37.3000000,-121.7500000
294700,5.6411000,6,7292,1295,2468,1262,37.2900000,-121.7400000
221000,4.3365000,15,1486,310,455,296,37.2900000,-121.7500000
165000,4.0929000,33,1019,191,938,215,37.3400000,-121.8400000
160100,4.1146000,28,1535,330,1937,317,37.3300000,-121.8400000
163600,3.6765000,26,1934,408,2059,416,37.3300000,-121.8400000
179000,3.2052000,21,4559,1163,5124,1124,37.3200000,-121.8300000
182400,3.4509000,24,2298,575,2409,569,37.3500000,-121.8200000
195300,4.8424000,23,7609,1446,6034,1414,37.3400000,-121.8200000
172600,4.4671000,28,3477,671,2990,648,37.3500000,-121.8100000
185500,4.3750000,29,2396,452,2000,481,37.3500000,-121.8100000
192800,5.2297000,27,2358,415,1562,383,37.3500000,-121.8000000
240700,5.1017000,17,2529,423,1756,429,37.3500000,-121.8000000
162900,4.2500000,27,2512,526,3033,526,37.3400000,-121.8400000
173600,4.6333000,27,3127,610,3257,604,37.3300000,-121.8300000
193400,4.2098000,21,6404,1232,6047,1235,37.3400000,-121.8300000
182500,4.0870000,26,1848,339,1952,327,37.3400000,-121.8300000
194500,3.5625000,34,938,242,769,226,37.3600000,-121.8700000
182100,2.5551000,35,2391,605,1886,595,37.3500000,-121.8600000
153300,2.8000000,43,1536,371,1256,357,37.3500000,-121.8600000
137500,2.5769000,27,1481,409,1505,391,37.3400000,-121.8500000
164000,2.2031000,22,2914,768,2962,762,37.3500000,-121.8400000
160100,2.7562000,29,3515,807,3572,776,37.3500000,-121.8500000
182200,2.6894000,20,3375,867,4610,860,37.3500000,-121.8400000
210300,3.3306000,15,8162,2124,8793,2086,37.3700000,-121.8600000
140100,2.3199000,15,3315,1042,2749,1059,37.3700000,-121.8400000
159600,3.0466000,15,3148,1116,3556,1037,37.3600000,-121.8500000
128600,3.7198000,18,1525,485,1705,448,37.3600000,-121.8500000
205900,4.0452000,11,2109,592,2744,607,37.3600000,-121.8500000
156800,4.4896000,31,1602,358,1179,354,37.3600000,-121.8600000
201800,3.5625000,34,762,182,611,193,37.3800000,-121.8400000
286500,5.2415000,12,12980,2568,8190,2515,37.3800000,-121.8500000
229900,5.5592000,31,5524,914,2848,879,37.3900000,-121.8400000
209900,4.5533000,15,4430,992,3278,1018,37.3800000,-121.8300000
195800,5.1082000,33,835,181,781,169,37.3800000,-121.8400000
184800,3.2222000,31,3633,843,2677,797,37.3800000,-121.8300000
209100,4.2500000,43,821,149,370,135,37.3700000,-121.8300000
182400,3.2279000,43,1461,284,800,258,37.3700000,-121.8300000
187500,3.8571000,42,1237,232,900,241,37.3700000,-121.8400000
214800,4.1615000,28,1579,339,1252,353,37.3700000,-121.8400000
196300,4.0446000,40,802,149,445,143,37.3700000,-121.8200000
171700,3.1982000,29,4045,885,3036,845,37.3600000,-121.8300000
183800,4.2312000,22,3936,860,3508,877,37.3600000,-121.8300000
178600,3.7143000,31,2914,715,3547,645,37.3500000,-121.8300000
215200,4.4167000,41,1558,281,970,304,37.3700000,-121.8200000
213100,5.1099000,26,2987,539,1931,518,37.3700000,-121.8100000
167600,4.0385000,33,1624,337,1412,323,37.3600000,-121.8200000
161500,3.7188000,34,1834,377,1450,347,37.3600000,-121.8200000
167900,3.7214000,42,2913,577,1873,580,37.3700000,-121.8200000
456500,7.4559000,34,2218,286,827,299,37.3900000,-121.8100000
286200,6.1008000,37,4137,636,1569,578,37.3900000,-121.8200000
330800,5.4949000,32,3747,665,1687,649,37.3800000,-121.8200000
416700,12.3292000,29,570,76,244,72,37.3800000,-121.8100000
320900,6.8462000,32,1650,246,768,263,37.3800000,-121.8200000
328000,7.2861000,24,962,146,492,155,37.3700000,-121.8100000
325600,5.3774000,22,3650,527,1637,520,37.3800000,-121.7900000
374100,7.5813000,20,3189,420,1234,389,37.3600000,-121.8100000
259700,4.9091000,9,2522,547,1591,481,37.3900000,-121.8700000
246800,6.0570000,16,2655,487,1862,448,37.3900000,-121.8700000
163500,4.5187000,16,1050,245,722,228,37.3800000,-121.8700000
269100,5.5429000,16,3275,529,1863,527,37.3800000,-121.8700000
273900,7.1050000,13,3334,565,2240,561,37.3900000,-121.8800000
273700,6.7867000,17,3719,588,2089,561,37.4100000,-121.8700000
351600,6.9584000,16,1767,268,1061,280,37.4000000,-121.8700000
268400,6.1504000,19,4043,764,2196,708,37.4000000,-121.8600000
229800,3.7153000,16,1334,389,1103,415,37.3900000,-121.8700000
258100,5.4225000,17,1777,328,1235,329,37.3900000,-121.8600000
276600,5.8322000,15,8748,1547,4784,1524,37.3900000,-121.8500000
329400,6.1091000,13,3752,572,1581,526,37.4200000,-121.8200000
320700,7.0544000,25,2496,351,1034,367,37.4100000,-121.8100000
288500,6.8677000,25,1866,271,840,275,37.4000000,-121.8400000
348300,5.7160000,27,1145,150,492,160,37.4000000,-121.8300000
150000,3.7622000,16,2998,603,1606,615,37.4000000,-121.9000000
500001,1.7361000,42,42,14,26,14,37.3900000,-121.9000000
187500,1.0938000,20,78,72,120,69,37.3700000,-121.9000000
333700,3.5745000,14,6016,1404,3258,1316,37.3700000,-121.8800000
335600,7.0735000,14,3851,534,2052,478,37.3800000,-121.8700000
181100,5.8686000,15,2052,405,1380,409,37.3800000,-121.8600000
425000,4.3750000,2,1136,365,535,257,37.3900000,-121.8900000
257400,5.3400000,9,6751,1575,4240,1438,37.4000000,-121.8800000
271400,5.7695000,3,4778,1047,2522,990,37.3800000,-121.8900000
272700,6.0959000,3,4430,841,2559,801,37.3700000,-121.8800000
267800,5.8721000,16,2391,369,1419,373,37.4000000,-121.8600000
258500,6.5226000,21,1386,260,946,257,37.4000000,-121.8600000
265300,6.6842000,25,1837,278,1006,271,37.4100000,-121.8500000
243200,5.5968000,23,1793,319,1145,310,37.4000000,-121.8500000
178900,5.5073000,16,2938,589,1718,568,37.4100000,-121.8600000
199100,5.6096000,17,2156,435,1400,393,37.4100000,-121.8500000
266900,6.1256000,16,1603,287,1080,296,37.4100000,-121.8600000
267000,7.3861000,16,1489,262,945,263,37.4100000,-121.8600000
263600,6.5004000,16,2411,420,1671,442,37.4100000,-121.8600000
299400,6.6086000,12,4228,734,2594,732,37.4400000,-121.9000000
265500,5.0821000,4,1646,408,853,410,37.4400000,-121.9000000
441000,8.6675000,9,957,139,532,142,37.4400000,-121.9000000
422800,7.8532000,8,2534,380,1527,364,37.4400000,-121.8900000
245800,3.3884000,17,3469,896,2762,808,37.4300000,-121.8800000
204100,5.6651000,31,2573,474,1898,475,37.4300000,-121.8800000
254200,6.2892000,22,3805,596,2118,621,37.4300000,-121.8700000
367900,7.3090000,8,426,61,241,55,37.4400000,-121.8500000
264500,6.4419000,19,12128,2112,6810,2040,37.4200000,-121.8700000
248700,5.6683000,24,3308,548,1891,544,37.4100000,-121.8700000
226900,4.3807000,23,3224,652,2183,655,37.4100000,-121.8800000
264800,6.6227000,20,5032,808,2695,801,37.4200000,-121.8600000
261100,5.6965000,25,4430,729,2685,721,37.4200000,-121.8700000
186900,5.2722000,17,1621,299,1028,293,37.4400000,-121.8800000
144000,4.4712000,20,1351,372,1427,394,37.4400000,-121.8800000
226400,5.3057000,26,1471,348,1089,320,37.4400000,-121.8800000
237900,5.3994000,23,1310,267,910,261,37.4400000,-121.8800000
500001,10.3798000,5,1519,186,705,186,37.4600000,-121.8900000
500001,10.9722000,5,1819,245,802,228,37.4600000,-121.8800000
254400,4.7500000,15,2428,513,1687,519,37.4500000,-121.8900000
311200,6.7093000,14,2073,343,1107,330,37.4400000,-121.8800000
500001,15.0001000,43,91,12,58,16,37.4600000,-121.8700000
220700,3.8421000,29,2385,513,1788,510,37.4600000,-121.9000000
226800,5.6062000,26,2762,496,1716,459,37.4600000,-121.9100000
276200,6.6176000,18,4900,814,2984,758,37.4500000,-121.9000000
320500,5.6063000,16,2952,446,1525,460,37.4500000,-121.9000000
174100,4.1389000,19,1684,387,1224,376,37.4200000,-121.9100000
228700,5.6344000,24,4759,921,3188,902,37.4100000,-121.9000000
