,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,id,synth
0,-121.94,37.29923076923075,23.0,2885.0,673.0,1495.0,656.0,4.008788461538462,272396.0,<1H OCEAN,22663,1
0,-117.45807692307693,34.443461538461534,11.0,4789.0,888.0,2343.0,766.0,3.3721307692307687,115830.0,INLAND,22664,1
0,-120.09437500000004,36.154375,20.0,1865.0,431.0,1655.0,395.0,2.07423125,75337.0,INLAND,22665,1
0,-120.29274509803919,38.039803921568634,18.0,2674.0,527.0,797.0,320.0,2.7981254901960795,123743.0,INLAND,22666,1
0,-124.14187500000003,41.78125,18.0,2749.0,568.0,1465.0,499.0,2.4163187500000003,92287.0,NEAR OCEAN,22667,1
0,-122.43653846153849,37.77769230769229,40.0,2422.0,645.0,1220.0,595.0,2.7622653846153846,339830.0,NEAR BAY,22668,1
0,-122.65062500000003,41.685,24.0,2820.0,553.0,1239.0,492.0,2.33270625,68812.0,INLAND,22669,1
0,-122.29749999999997,38.29875,39.0,2228.0,487.0,1181.0,464.0,2.6744187500000005,153137.0,NEAR BAY,22670,1
0,-122.30187499999997,38.299375,37.0,2038.0,429.0,1057.0,409.0,2.8056,154743.0,NEAR BAY,22671,1
0,-118.25076923076924,33.97076923076925,41.0,1314.0,352.0,1400.0,340.0,1.891119230769231,106065.0,<1H OCEAN,22672,1
0,-122.1295192307692,37.731033653846154,45.0,2029.0,387.0,994.0,372.0,5.010961057692308,383401.0,NEAR OCEAN,22673,1
0,-116.91807692307694,32.79653846153846,20.0,3466.0,666.0,1817.0,639.0,4.254426923076922,182680.0,<1H OCEAN,22674,1
0,-117.9423076923077,33.77999999999999,30.0,2442.0,513.0,1428.0,491.0,4.135834615384615,197830.0,<1H OCEAN,22675,1
0,-122.1541779788839,37.79616892911009,46.0,2444.0,488.0,1157.0,467.0,4.9531314479638,350439.0,NEAR BAY,22676,1
0,-118.29980392156867,33.73372549019609,34.0,2402.0,512.0,1242.0,488.0,4.236494117647059,310604.0,NEAR OCEAN,22677,1
0,-118.03937499999998,33.85687500000001,20.0,3283.0,568.0,1833.0,548.0,5.5633875,290325.0,<1H OCEAN,22678,1
0,-122.46000000000001,38.001875000000005,25.0,3583.0,685.0,1765.0,661.0,5.276425,296012.0,NEAR BAY,22679,1
0,-118.13745098039215,33.84470588235292,38.0,2156.0,410.0,1041.0,397.0,4.440080392156862,230776.0,<1H OCEAN,22680,1
0,-118.14937500000003,33.91062499999998,31.0,1731.0,411.0,1286.0,384.0,3.28920625,162762.0,<1H OCEAN,22681,1
0,-119.73875000000001,36.729375000000005,26.0,2836.0,684.0,2243.0,641.0,1.78823125,69731.0,INLAND,22682,1
0,-122.70562500000003,38.385,19.0,3334.0,665.0,1745.0,633.0,3.1430687500000003,171437.0,<1H OCEAN,22683,1
0,-118.06230769230767,34.12961538461538,35.0,2963.0,594.0,1386.0,559.0,5.565523076923077,340688.0,INLAND,22684,1
0,-118.08124999999997,33.968125,34.0,1762.0,361.0,1354.0,352.0,3.7712874999999992,163568.0,<1H OCEAN,22685,1
0,-117.99692307692308,33.746538461538464,25.0,2916.0,573.0,1743.0,555.0,4.246584615384616,222573.0,<1H OCEAN,22686,1
0,-118.06039215686273,33.979411764705894,37.0,1886.0,420.0,1315.0,403.0,3.527150980392156,169603.0,<1H OCEAN,22687,1
0,-118.09249999999997,34.02874999999999,28.0,2583.0,535.0,1754.0,520.0,3.9198124999999995,196112.0,<1H OCEAN,22688,1
0,-118.25372549019609,34.090196078431354,45.0,1825.0,480.0,1356.0,451.0,3.16593137254902,210949.0,<1H OCEAN,22689,1
0,-122.8033333333334,38.409215686274514,24.0,2623.0,474.0,1298.0,474.0,3.888252941176472,216058.0,<1H OCEAN,22690,1
0,-118.08411764705887,33.831960784313715,28.0,2857.0,531.0,1624.0,517.0,4.9512784313725495,235598.0,<1H OCEAN,22691,1
0,-121.92863281250001,37.549687500000005,43.0,2062.0,396.0,1065.0,382.0,4.6843390625,400134.0,NEAR BAY,22692,1
0,-117.97384615384613,34.138846153846146,30.0,2377.0,494.0,1490.0,474.0,3.617169230769231,185626.0,INLAND,22693,1
0,-117.84235294117649,33.770980392156844,27.0,2532.0,521.0,1469.0,503.0,4.033764705882352,217427.0,<1H OCEAN,22694,1
0,-122.89423076923079,39.06038461538461,21.0,1477.0,310.0,632.0,251.0,2.5391653846153845,105750.0,<1H OCEAN,22695,1
0,-121.9563701923077,37.63322115384616,42.0,2153.0,415.0,1155.0,401.0,4.662299759615385,389507.0,NEAR BAY,22696,1
0,-118.33192307692308,34.201153846153865,37.0,2382.0,470.0,1229.0,457.0,4.1908692307692315,269303.0,<1H OCEAN,22697,1
0,-120.98807692307687,37.67692307692306,24.0,2371.0,450.0,1126.0,432.0,3.4855269230769235,131507.0,INLAND,22698,1
0,-122.14886197616305,37.795190311418665,46.0,2419.0,482.0,1134.0,461.0,4.975787658592847,351130.0,NEAR BAY,22699,1
0,-122.1876201460977,37.79848135332562,46.0,2423.0,484.0,1149.0,464.0,4.967697193387158,352315.0,NEAR BAY,22700,1
0,-122.43254901960786,37.77254901960783,46.0,2484.0,650.0,1217.0,603.0,3.0095490196078436,353737.0,NEAR BAY,22701,1
0,-119.0025,35.365,35.0,1134.0,269.0,882.0,247.0,1.49335,54656.0,INLAND,22702,1
0,-120.4498039215686,34.67764705882355,21.0,2372.0,449.0,1270.0,420.0,3.566964705882353,151796.0,<1H OCEAN,22703,1
0,-118.9794117647058,35.387058823529415,35.0,1992.0,429.0,1179.0,399.0,2.3431333333333333,66725.0,INLAND,22704,1
0,-118.35884615384613,34.04038461538461,43.0,1776.0,430.0,1127.0,403.0,2.6772,188073.0,<1H OCEAN,22705,1
0,-117.11076923076922,32.744615384615386,25.0,1992.0,535.0,1369.0,503.0,2.3047500000000003,109746.0,NEAR OCEAN,22706,1
0,-117.96843137254898,33.83921568627449,28.0,2054.0,439.0,1222.0,415.0,4.194905882352941,194933.0,<1H OCEAN,22707,1
0,-122.27843137254902,37.81784313725488,41.0,1363.0,360.0,773.0,326.0,1.6350666666666671,116170.0,NEAR BAY,22708,1
0,-121.9745098039216,37.53705882352939,23.0,4336.0,807.0,2210.0,777.0,4.9169372549019625,252696.0,<1H OCEAN,22709,1
0,-119.15937500000003,36.29625000000001,23.0,2003.0,411.0,1222.0,389.0,2.2792687499999995,68625.0,INLAND,22710,1
0,-121.87882352941172,37.38294117647062,25.0,2814.0,553.0,1823.0,551.0,4.692529411764705,240035.0,<1H OCEAN,22711,1
0,-118.40745098039211,34.00196078431373,34.0,1979.0,477.0,1167.0,455.0,4.100941176470589,325190.0,<1H OCEAN,22712,1
0,-121.9938671875,37.62671875,43.0,2031.0,398.0,1128.0,386.0,4.607191796875,392325.0,<1H OCEAN,22713,1
0,-121.98937500000001,36.97687500000001,25.0,2639.0,568.0,1352.0,527.0,3.696206250000001,262612.0,NEAR OCEAN,22714,1
0,-122.08549773755652,37.71726244343892,45.0,1993.0,382.0,993.0,368.0,4.988651809954751,379981.0,<1H OCEAN,22715,1
0,-118.34392156862754,33.89941176470591,30.0,2278.0,601.0,1515.0,561.0,3.857149019607843,227866.0,<1H OCEAN,22716,1
0,-117.90156862745096,33.826862745098026,28.0,1810.0,406.0,1300.0,387.0,3.8045843137254907,196500.0,<1H OCEAN,22717,1
0,-119.17187500000003,36.389375,23.0,1931.0,382.0,1223.0,369.0,2.5629999999999997,81781.0,INLAND,22718,1
0,-120.98384615384613,37.64384615384615,36.0,1591.0,357.0,929.0,341.0,2.4800692307692307,99792.0,INLAND,22719,1
0,-118.14313725490192,34.68980392156864,22.0,3941.0,735.0,1984.0,667.0,3.5560941176470577,132037.0,INLAND,22720,1
0,-118.76187499999999,34.1825,10.0,8190.0,1234.0,3321.0,1139.0,7.284443749999999,384481.0,NEAR OCEAN,22721,1
0,-122.3396153846154,37.965384615384636,32.0,2153.0,487.0,1300.0,458.0,3.3400307692307694,124765.0,NEAR BAY,22722,1
0,-118.11423076923077,34.58500000000001,17.0,5185.0,957.0,2717.0,872.0,3.9803576923076918,155703.0,INLAND,22723,1
0,-121.44352941176464,38.50411764705883,26.0,3459.0,726.0,2043.0,683.0,2.6407450980392158,86747.0,INLAND,22724,1
0,-122.1684698193003,37.79443291041905,46.0,2391.0,479.0,1139.0,459.0,4.941353517877738,351125.0,NEAR BAY,22725,1
0,-121.8101960784314,37.67960784313728,24.0,3740.0,642.0,1681.0,619.0,5.262094117647058,256721.0,<1H OCEAN,22726,1
0,-118.37375000000003,34.063125,43.0,2214.0,502.0,914.0,468.0,4.25235625,451687.0,<1H OCEAN,22727,1
0,-117.96807692307691,34.07923076923078,27.0,2350.0,514.0,2005.0,499.0,3.4039615384615374,157069.0,<1H OCEAN,22728,1
0,-122.26625,37.85000000000001,49.0,2017.0,435.0,923.0,410.0,2.3071437500000003,179306.0,NEAR BAY,22729,1
0,-122.639375,37.960625,36.0,2328.0,451.0,948.0,403.0,5.03478125,324175.0,<1H OCEAN,22730,1
0,-122.29137254901966,37.52823529411763,32.0,2904.0,549.0,1309.0,537.0,5.292535294117648,374143.0,NEAR OCEAN,22731,1
0,-118.018125,34.138749999999995,35.0,3076.0,653.0,1622.0,610.0,4.103775,288412.0,INLAND,22732,1
0,-122.06903846153844,37.724275147929,45.0,2026.0,389.0,998.0,373.0,4.98451701183432,379680.0,INLAND,22733,1
0,-122.11961538461539,38.00846153846153,31.0,2935.0,560.0,1325.0,535.0,3.9288000000000007,177826.0,NEAR BAY,22734,1
0,-122.00384615384615,37.298461538461524,29.0,3190.0,536.0,1462.0,522.0,6.561569230769232,361919.0,<1H OCEAN,22735,1
0,-118.19038461538459,34.092307692307706,33.0,1747.0,450.0,1525.0,426.0,2.9552153846153857,154126.0,<1H OCEAN,22736,1
0,-122.17119909502267,37.791983408748095,46.0,2404.0,482.0,1133.0,461.0,4.9682626696832575,352655.0,NEAR BAY,22737,1
0,-118.31687499999995,34.02749999999999,44.0,1919.0,461.0,1211.0,418.0,2.4583625,153906.0,<1H OCEAN,22738,1
0,-119.14615384615385,34.18115384615384,26.0,2276.0,511.0,2162.0,500.0,3.3570807692307687,187303.0,NEAR OCEAN,22739,1
0,-118.29192307692311,34.17576923076923,33.0,2545.0,592.0,1462.0,560.0,4.2147538461538465,280419.0,<1H OCEAN,22740,1
0,-121.2253846153846,37.80615384615385,19.0,2377.0,455.0,1382.0,438.0,3.485242307692307,131919.0,INLAND,22741,1
0,-118.88250000000001,35.255,25.0,2380.0,524.0,1926.0,505.0,2.3768374999999997,71525.0,INLAND,22742,1
0,-123.25346153846152,39.11730769230768,27.0,1910.0,400.0,1009.0,371.0,2.7207153846153846,117788.0,NEAR OCEAN,22743,1
0,-118.36960784313727,33.82156862745097,31.0,3057.0,629.0,1438.0,601.0,5.778615686274509,405639.0,NEAR OCEAN,22744,1
0,-118.00431372549023,34.13313725490195,36.0,2284.0,477.0,1319.0,453.0,3.931811764705882,238558.0,INLAND,22745,1
0,-121.96846153846151,37.97884615384617,20.0,3121.0,564.0,1531.0,560.0,4.506488461538462,187834.0,INLAND,22746,1
0,-121.95803921568623,37.29901960784312,25.0,3361.0,751.0,1728.0,716.0,4.497307843137255,275341.0,<1H OCEAN,22747,1
0,-117.27687499999999,33.1875,12.0,3078.0,616.0,1630.0,578.0,3.71679375,168618.0,NEAR OCEAN,22748,1
0,-118.13884615384619,34.100000000000016,39.0,2849.0,648.0,1624.0,611.0,3.99398076923077,296584.0,<1H OCEAN,22749,1
0,-122.188137254902,37.797279411764684,46.0,2422.0,484.0,1156.0,464.0,4.96804669117647,351934.0,NEAR BAY,22750,1
0,-119.30625,36.551249999999996,31.0,1648.0,385.0,1430.0,352.0,2.111275,64375.0,INLAND,22751,1
0,-122.23125188536952,37.848197586727004,45.0,1996.0,386.0,1001.0,371.0,4.95807383107089,381542.0,NEAR BAY,22752,1
0,-118.19846153846157,34.0253846153846,43.0,1180.0,309.0,1285.0,299.0,2.516173076923077,136353.0,<1H OCEAN,22753,1
0,-117.82249999999998,34.11375,22.0,4694.0,836.0,2355.0,806.0,4.78609375,207850.0,INLAND,22754,1
0,-118.28254901960784,34.09882352941174,42.0,2479.0,723.0,1644.0,670.0,3.5286607843137254,284511.0,<1H OCEAN,22755,1
0,-122.26615384615388,37.544230769230765,17.0,3809.0,733.0,1676.0,686.0,6.073734615384615,385415.0,NEAR BAY,22756,1
0,-122.60062499999998,37.988125000000004,40.0,3342.0,614.0,1402.0,586.0,5.125774999999999,325693.0,NEAR BAY,22757,1
0,-122.45666666666668,37.78411764705881,51.0,2273.0,486.0,1074.0,465.0,4.873607843137254,448108.0,NEAR BAY,22758,1
0,-122.263125,37.856875,50.0,2502.0,594.0,1351.0,569.0,2.6220749999999997,226175.0,NEAR BAY,22759,1
0,-122.34192307692304,37.57115384615386,39.0,2912.0,617.0,1250.0,590.0,6.157265384615384,407808.0,NEAR OCEAN,22760,1
0,-122.25079881656802,38.005118343195264,45.0,2030.0,389.0,994.0,372.0,4.926050295857989,376047.0,INLAND,22761,1
0,-118.29499999999997,33.720625,33.0,2501.0,588.0,1261.0,540.0,3.7109,292062.0,NEAR OCEAN,22762,1
0,-121.99038461538456,36.97384615384617,29.0,2607.0,578.0,1340.0,541.0,3.411584615384616,254819.0,NEAR OCEAN,22763,1
0,-118.15375000000003,33.929375,33.0,2047.0,430.0,1205.0,418.0,3.8968875000000005,204656.0,<1H OCEAN,22764,1
0,-121.93874999999998,38.49250000000001,13.0,2867.0,482.0,1417.0,453.0,4.3540874999999994,198425.0,INLAND,22765,1
0,-118.41937500000003,34.011250000000004,31.0,2348.0,611.0,1281.0,558.0,3.6658375,361462.0,<1H OCEAN,22766,1
0,-118.265,33.77937499999999,33.0,1485.0,444.0,1612.0,409.0,2.6111500000000003,164143.0,NEAR OCEAN,22767,1
0,-121.87961538461536,37.24538461538462,20.0,3742.0,636.0,1737.0,614.0,5.588934615384615,282311.0,<1H OCEAN,22768,1
0,-117.05392156862749,32.584509803921534,19.0,2482.0,528.0,1828.0,515.0,3.2663156862745093,127988.0,NEAR OCEAN,22769,1
0,-121.92413461538462,37.54492788461539,43.0,2017.0,388.0,1073.0,375.0,4.585576201923077,388829.0,NEAR BAY,22770,1
0,-117.98607843137246,33.72921568627452,22.0,3097.0,586.0,1744.0,573.0,4.649729411764706,238156.0,<1H OCEAN,22771,1
0,-119.66846153846154,36.32538461538463,27.0,1641.0,335.0,954.0,317.0,2.5098653846153853,68742.0,INLAND,22772,1
0,-118.43882352941168,34.171960784313754,30.0,2631.0,625.0,1357.0,589.0,3.978513725490195,287060.0,<1H OCEAN,22773,1
0,-122.43884615384617,37.75807692307692,46.0,2786.0,634.0,1140.0,607.0,4.285311538461537,402253.0,NEAR BAY,22774,1
0,-118.36749999999998,34.09062500000002,31.0,3018.0,895.0,1328.0,847.0,3.745775,340043.0,<1H OCEAN,22775,1
0,-118.12730769230771,34.0630769230769,31.0,2331.0,560.0,1679.0,539.0,2.968988461538461,222946.0,<1H OCEAN,22776,1
0,-122.13769230769232,37.433461538461536,41.0,2879.0,472.0,1340.0,581.0,5.997130769230769,437477.0,NEAR BAY,22777,1
0,-121.22500000000001,37.81187500000001,16.0,2461.0,476.0,1458.0,461.0,3.7007000000000003,133218.0,INLAND,22778,1
0,-122.2227450980392,40.15196078431375,23.0,2100.0,424.0,1077.0,403.0,2.365903921568628,72758.0,INLAND,22779,1
0,-117.39884615384616,33.96153846153848,36.0,2447.0,479.0,1279.0,458.0,3.2579576923076914,128042.0,INLAND,22780,1
0,-122.2541704374057,37.85898944193062,45.0,2077.0,397.0,1030.0,382.0,5.035258521870286,384883.0,NEAR OCEAN,22781,1
0,-118.27999999999999,34.040000000000006,33.0,1397.0,582.0,2036.0,524.0,1.6297499999999998,189293.0,<1H OCEAN,22782,1
0,-122.25362745098039,38.03946078431373,42.0,2098.0,401.0,1093.0,388.0,4.607517524509804,387438.0,NEAR BAY,22783,1
0,-118.61062499999996,34.208125,27.0,3088.0,647.0,1817.0,620.0,4.752006249999999,227062.0,<1H OCEAN,22784,1
0,-118.20687500000003,33.79,41.0,1581.0,440.0,1522.0,411.0,2.6452375,150968.0,NEAR OCEAN,22785,1
0,-121.93454326923077,37.63341346153847,42.0,2061.0,399.0,1101.0,384.0,4.586392548076923,386955.0,INLAND,22786,1
0,-118.10156862745093,34.007058823529405,32.0,2010.0,457.0,1516.0,444.0,3.0843588235294113,186023.0,<1H OCEAN,22787,1
0,-117.12437499999996,32.751875,26.0,2281.0,632.0,1213.0,587.0,2.2721562499999997,133575.0,NEAR OCEAN,22788,1
0,-117.37076923076928,33.93269230769231,23.0,3840.0,572.0,1692.0,562.0,4.888380769230769,171684.0,INLAND,22789,1
0,-119.84625,37.553125,18.0,1996.0,423.0,790.0,308.0,2.7667124999999997,105912.0,INLAND,22790,1
0,-116.9370588235294,33.9570588235294,21.0,2907.0,582.0,1342.0,510.0,2.8409843137254907,109066.0,INLAND,22791,1
0,-122.24807692307692,37.79423076923076,44.0,1668.0,508.0,1151.0,468.0,2.3025038461538467,146153.0,NEAR BAY,22792,1
0,-118.73254901960783,34.27509803921567,21.0,3235.0,527.0,1648.0,513.0,5.33174705882353,226786.0,<1H OCEAN,22793,1
0,-116.91000000000003,33.744375000000005,15.0,4292.0,794.0,1847.0,732.0,2.9762624999999994,129675.0,INLAND,22794,1
0,-118.10156862745097,33.838431372549,33.0,2169.0,398.0,1193.0,389.0,4.789947058823529,222056.0,<1H OCEAN,22795,1
0,-118.32749999999997,34.01,45.0,1884.0,417.0,894.0,396.0,2.62466875,161675.0,<1H OCEAN,22796,1
0,-118.14313725490192,34.68980392156864,22.0,3941.0,735.0,1984.0,667.0,3.5560941176470577,132037.0,INLAND,22797,1
0,-117.14615384615385,32.70846153846155,42.0,936.0,321.0,977.0,297.0,1.4744423076923074,121019.0,NEAR OCEAN,22798,1
0,-122.89,39.108125,23.0,1397.0,300.0,563.0,233.0,2.4376499999999997,102737.0,INLAND,22799,1
0,-122.07568627450982,37.61882352941174,24.0,2598.0,514.0,1597.0,497.0,4.295278431372549,192180.0,NEAR BAY,22800,1
0,-122.13769230769233,37.71230769230771,34.0,2217.0,469.0,1013.0,457.0,3.8370269230769223,211461.0,NEAR BAY,22801,1
0,-117.96803921568622,34.08235294117645,28.0,2227.0,481.0,1884.0,465.0,3.413890196078431,159966.0,INLAND,22802,1
0,-122.17086538461538,37.954399038461546,42.0,2066.0,394.0,1071.0,381.0,4.613749278846154,389979.0,NEAR BAY,22803,1
0,-118.13921568627457,33.900588235294144,32.0,2033.0,479.0,1388.0,453.0,3.502219607843137,178950.0,<1H OCEAN,22804,1
0,-120.83576923076923,37.50192307692308,23.0,2338.0,482.0,1356.0,463.0,2.8847,119576.0,INLAND,22805,1
0,-120.48625000000001,37.325,18.0,3134.0,654.0,1765.0,629.0,2.9621,99443.0,INLAND,22806,1
0,-117.09624999999997,32.817499999999995,16.0,3993.0,677.0,1883.0,631.0,4.549275,194537.0,<1H OCEAN,22807,1
0,-116.95750000000002,32.77625,24.0,5220.0,998.0,2664.0,960.0,4.0545374999999995,192550.0,<1H OCEAN,22808,1
0,-122.90375,39.079375000000006,20.0,1603.0,339.0,655.0,268.0,2.59834375,109606.0,INLAND,22809,1
0,-118.36875,33.9675,30.0,3139.0,724.0,1746.0,682.0,4.240181249999999,239712.0,<1H OCEAN,22810,1
0,-121.75115384615384,38.04846153846153,28.0,2949.0,552.0,1364.0,493.0,3.506557692307692,140588.0,INLAND,22811,1
0,-122.70666666666664,38.37019607843139,21.0,2713.0,553.0,1443.0,528.0,3.4955647058823525,175764.0,<1H OCEAN,22812,1
0,-117.69588235294115,33.500392156862745,13.0,3438.0,594.0,1412.0,537.0,5.8850098039215695,317117.0,<1H OCEAN,22813,1
0,-119.7900000000001,36.75176470588235,43.0,1650.0,379.0,1131.0,356.0,1.8904196078431372,58886.0,INLAND,22814,1
0,-117.81562499999995,33.675000000000004,9.0,2612.0,503.0,1258.0,476.0,5.64706875,307512.0,<1H OCEAN,22815,1
0,-122.0880769230769,37.63884615384615,32.0,1926.0,386.0,1138.0,372.0,4.168873076923076,180653.0,NEAR BAY,22816,1
0,-117.91125000000002,33.754999999999995,23.0,2692.0,617.0,2551.0,625.0,3.34396875,169306.0,<1H OCEAN,22817,1
0,-122.2625,37.550625,13.0,4061.0,752.0,1732.0,707.0,6.352962499999999,404775.0,NEAR BAY,22818,1
0,-117.10937499999997,32.73250000000001,30.0,2435.0,546.0,1534.0,522.0,2.75508125,121975.0,NEAR OCEAN,22819,1
0,-118.27941176470594,33.96137254901963,37.0,1723.0,444.0,1481.0,412.0,1.7882803921568637,100266.0,<1H OCEAN,22820,1
0,-121.98951923076923,37.614014423076924,43.0,2125.0,417.0,1114.0,403.0,4.653668028846154,398930.0,NEAR OCEAN,22821,1
0,-121.04346153846153,38.57076923076922,13.0,3871.0,612.0,1755.0,569.0,4.561365384615384,185965.0,INLAND,22822,1
0,-117.65250000000003,34.09875000000002,29.0,2133.0,434.0,1110.0,419.0,3.38871875,152737.0,INLAND,22823,1
0,-122.48333333333322,37.73568627450981,46.0,2149.0,414.0,1043.0,394.0,4.658486274509804,336939.0,NEAR OCEAN,22824,1
0,-118.1,34.063076923076906,30.0,1951.0,483.0,1802.0,465.0,2.992234615384615,188826.0,<1H OCEAN,22825,1
0,-121.03730769230765,39.16,21.0,2318.0,441.0,1022.0,413.0,3.097311538461539,143726.0,INLAND,22826,1
0,-118.48125,34.021874999999994,28.0,1971.0,578.0,1172.0,545.0,2.6631875,364806.0,<1H OCEAN,22827,1
0,-118.15937500000004,33.8825,30.0,2111.0,520.0,1639.0,492.0,3.0895125,178075.0,<1H OCEAN,22828,1
0,-122.33254901960787,37.962156862745125,33.0,2279.0,490.0,1257.0,461.0,3.442882352941176,135162.0,NEAR BAY,22829,1
0,-117.15076923076921,33.24884615384615,14.0,3267.0,576.0,1447.0,519.0,4.449699999999999,252176.0,<1H OCEAN,22830,1
0,-117.99730769230774,33.75961538461538,25.0,2016.0,450.0,1431.0,437.0,3.7090461538461548,194623.0,<1H OCEAN,22831,1
0,-120.05923076923077,36.96038461538463,26.0,1845.0,391.0,1214.0,376.0,2.1430269230769228,63800.0,INLAND,22832,1
0,-117.13375000000002,33.14625,12.0,2759.0,511.0,1343.0,480.0,4.066856250000001,174231.0,<1H OCEAN,22833,1
0,-122.265625,37.47375000000001,32.0,3806.0,583.0,1494.0,569.0,6.63531875,462719.0,NEAR OCEAN,22834,1
0,-122.73431372549015,38.457647058823554,24.0,2834.0,558.0,1396.0,546.0,3.247998039215686,187405.0,<1H OCEAN,22835,1
0,-117.90230769230772,33.65615384615383,24.0,2875.0,647.0,1499.0,605.0,4.306034615384616,253373.0,<1H OCEAN,22836,1
0,-122.24550480769228,37.86899038461539,45.0,2016.0,390.0,1008.0,375.0,4.967055048076923,386854.0,NEAR BAY,22837,1
0,-122.43653846153849,37.77769230769229,40.0,2422.0,645.0,1220.0,595.0,2.7622653846153846,339830.0,NEAR BAY,22838,1
0,-118.95686274509796,35.38176470588235,30.0,2389.0,481.0,1419.0,454.0,2.6545686274509794,72529.0,INLAND,22839,1
0,-118.31192307692308,33.90115384615383,32.0,1955.0,465.0,1297.0,444.0,3.7982538461538464,196403.0,<1H OCEAN,22840,1
0,-122.00607843137261,37.37901960784314,25.0,2616.0,622.0,1419.0,578.0,4.640209803921569,259441.0,<1H OCEAN,22841,1
0,-121.48730769230768,38.56192307692306,45.0,1740.0,419.0,782.0,392.0,2.653096153846154,127976.0,INLAND,22842,1
0,-121.44423076923076,38.57038461538462,45.0,2260.0,430.0,831.0,410.0,3.396657692307693,159492.0,INLAND,22843,1
0,-118.99392156862744,34.32156862745098,25.0,4187.0,739.0,2258.0,706.0,4.402247058823529,246451.0,<1H OCEAN,22844,1
0,-121.34692307692306,38.56153846153846,18.0,3376.0,613.0,1631.0,597.0,4.383415384615385,138503.0,INLAND,22845,1
0,-118.265625,34.068124999999995,36.0,1219.0,484.0,1670.0,447.0,2.0949500000000003,182362.0,<1H OCEAN,22846,1
0,-118.37884615384617,34.05961538461538,41.0,2301.0,558.0,1000.0,504.0,4.238926923076923,444819.0,<1H OCEAN,22847,1
0,-118.40937500000003,33.92687500000001,33.0,2299.0,493.0,1066.0,465.0,4.786737499999999,340093.0,<1H OCEAN,22848,1
0,-119.73692307692308,36.75923076923076,30.0,3090.0,655.0,1979.0,643.0,2.2798807692307688,66596.0,INLAND,22849,1
0,-118.29843137254908,34.0,45.0,1799.0,435.0,1367.0,404.0,1.9476862745098036,116433.0,<1H OCEAN,22850,1
0,-118.40187500000003,33.879999999999995,36.0,2110.0,396.0,843.0,378.0,6.917043749999999,489888.0,<1H OCEAN,22851,1
0,-122.2076171875,37.795390625,42.0,2152.0,418.0,1172.0,405.0,4.631834375,391402.0,<1H OCEAN,22852,1
0,-117.07687499999997,32.588750000000005,19.0,2288.0,530.0,1609.0,511.0,2.7663624999999996,119237.0,NEAR OCEAN,22853,1
0,-117.46431372549019,33.94196078431375,25.0,3166.0,603.0,1891.0,570.0,3.8325411764705892,123645.0,INLAND,22854,1
